1.240,,477053.853,9919745.771,-111.724
1.240,,477054.643,9919746.423,-111.714
1.270,,477055.578,9919747.208,-111.744
1.220,,477057.180,9919748.457,-111.694
1.160,,477058.738,9919749.673,-111.624
1.220,,477060.296,9919750.889,-111.704
1.250,,477061.775,9919752.194,-111.704
1.240,,477063.322,9919753.354,-111.684
1.210,,477064.857,9919754.570,-111.664
1.220,,477066.348,9919755.830,-111.664
1.240,,477067.984,9919757.024,-111.684
1.240,,477069.553,9919758.317,-111.704
1.240,,477071.099,9919759.555,-111.714
1.240,,477072.446,9919760.694,-111.734
1.220,,477073.347,9919761.446,-111.674
1.220,,477074.248,9919762.219,-111.664
1.220,,477075.027,9919762.905,-111.684
1.300,,477075.962,9919763.491,-111.774
1.250,,477077.019,9919764.331,-111.674
1.180,,477078.176,9919765.149,-111.634
1.240,,477079.021,9919765.724,-111.654
1.300,,477079.856,9919766.420,-111.734
1.280,,477080.791,9919767.647,-111.744
1.280,,477081.180,9919768.642,-111.754
1.330,,477081.380,9919770.521,-111.804
1.280,,477081.024,9919772.300,-111.774
1.280,,477080.034,9919773.837,-111.724
1.280,,477078.554,9919775.097,-111.754
1.280,,477077.018,9919776.456,-111.794
1.310,,477075.828,9919777.274,-111.774
1.340,,477074.837,9919778.114,-111.764
1.330,,477074.192,9919779.009,-111.674
1.330,,477073.313,9919780.037,-111.694
1.310,,477072.645,9919780.899,-111.704
1.340,,477071.855,9919781.673,-111.734
1.340,,477070.531,9919782.591,-111.764
1.340,,477069.607,9919782.999,-111.784
1.390,,477067.527,9919783.055,-111.844
1.390,,477065.824,9919782.491,-111.864
1.400,,477064.222,9919781.595,-111.864
1.450,,477062.631,9919780.490,-111.904
1.450,,477061.151,9919779.130,-111.924
1.460,,477059.827,9919777.749,-111.944
1.460,,477058.692,9919776.478,-111.934
1.420,,477057.368,9919775.206,-111.894
1.390,,477055.988,9919773.847,-111.854
1.370,,477054.486,9919772.587,-111.824
1.330,,477052.940,9919771.360,-111.784
1.450,,477051.438,9919770.088,-111.904
1.450,,477049.925,9919768.828,-111.894
1.450,,477048.389,9919767.568,-111.904
1.450,,477046.809,9919766.341,-111.934
1.400,,477045.251,9919765.103,-111.874
1.420,,477043.638,9919763.854,-111.874
1.240,,477042.058,9919762.627,-111.694
1.360,,477040.578,9919761.345,-111.824
1.330,,477039.199,9919760.129,-111.814
1.250,,477037.685,9919758.869,-111.754
1.250,,477036.061,9919757.631,-111.734
1.250,,477034.470,9919756.304,-111.704
1.250,,477032.912,9919754.978,-111.694
1.240,,477031.377,9919753.729,-111.704
1.150,,477029.886,9919752.524,-111.664
1.060,,477028.361,9919751.286,-111.574
1.090,,477026.748,9919750.026,-111.564
1.060,,477025.190,9919748.699,-111.514
1.060,,477023.666,9919747.417,-111.514
1.030,,477022.565,9919746.477,-111.454
1.060,,477021.574,9919745.748,-111.464
1.000,,477020.740,9919745.029,-111.454
0.970,,477019.616,9919744.123,-111.414
0.940,,477018.759,9919743.426,-111.384
0.910,,477017.547,9919742.343,-111.334
0.910,,477016.490,9919741.525,-111.324
0.880,,477015.633,9919740.862,-111.314
0.850,,477014.264,9919740.331,-111.284
0.790,,477013.140,9919740.298,-111.244
0.650,,477011.505,9919740.674,-111.154
0.630,,477010.136,9919741.668,-111.174
0.720,,477008.957,9919743.116,-111.244
0.780,,477008.422,9919744.343,-111.284
0.780,,477008.222,9919745.537,-111.294
0.780,,477008.100,9919746.709,-111.294
0.880,,477008.266,9919748.267,-111.424
0.910,,477008.289,9919749.671,-111.354
0.900,,477007.966,9919750.798,-111.354
0.910,,477007.365,9919751.727,-111.384
0.940,,477006.553,9919752.489,-111.414
0.910,,477005.596,9919753.031,-111.404
0.910,,477004.628,9919753.396,-111.404
0.930,,477002.914,9919753.926,-111.434
0.900,,477001.801,9919755.087,-111.424
0.930,,477001.212,9919756.756,-111.454
0.930,,477001.189,9919758.546,-111.464
0.930,,477001.757,9919760.304,-111.484
0.970,,477002.858,9919761.774,-111.494
1.050,,477004.371,9919762.769,-111.584
0.960,,477006.129,9919763.189,-111.524
0.940,,477007.899,9919763.178,-111.524
0.990,,477009.646,9919763.532,-111.594
1.000,,477011.515,9919764.416,-111.604
1.030,,477013.262,9919765.411,-111.654
1.050,,477014.953,9919766.472,-111.724
1.120,,477016.600,9919767.533,-111.804
1.180,,477018.213,9919768.727,-111.874
1.210,,477019.793,9919769.943,-111.924
1.180,,477021.362,9919771.104,-111.944
1.180,,477022.886,9919772.353,-111.984
1.180,,477024.410,9919773.613,-111.984
1.180,,477025.924,9919774.840,-111.984
1.390,,477027.492,9919776.067,-112.244
1.450,,477029.039,9919777.261,-112.314
1.420,,477030.541,9919778.488,-112.294
1.490,,477032.065,9919779.704,-112.374
1.480,,477033.545,9919780.876,-112.434
1.460,,477035.036,9919781.970,-112.434
0.420,,477036.605,9919783.142,-111.424
1.390,,477038.163,9919784.358,-112.404
1.370,,477039.665,9919785.640,-112.414
1.430,,477041.156,9919786.834,-112.514
1.450,,477042.680,9919788.138,-112.584
1.430,,477043.659,9919789.763,-111.864
1.430,,477045.083,9919791.067,-111.854
1.430,,477046.641,9919792.128,-111.864
1.430,,477048.377,9919793.068,-111.874
1.340,,477049.601,9919793.820,-111.704
1.370,,477050.591,9919794.605,-111.714
1.340,,477051.437,9919795.323,-111.684
1.340,,477052.271,9919795.964,-111.674
1.250,,477053.139,9919796.616,-111.604
1.330,,477054.229,9919797.346,-111.664
1.360,,477055.053,9919797.998,-111.664
1.310,,477055.921,9919798.617,-111.664
1.280,,477056.855,9919799.568,-111.614
1.240,,477057.590,9919800.695,-111.594
1.280,,477057.923,9919802.486,-111.614
1.250,,477057.779,9919804.365,-111.594
1.300,,477057.000,9919806.012,-111.614
1.220,,477055.809,9919807.482,-111.564
1.220,,477054.451,9919808.797,-111.544
1.240,,477053.038,9919810.035,-111.544
1.280,,477051.948,9919810.941,-111.584
1.220,,477051.135,9919811.815,-111.514
1.270,,477050.312,9919812.643,-111.554
1.250,,477049.533,9919813.484,-111.534
1.270,,477048.810,9919814.511,-111.694
1.270,,477048.053,9919815.440,-111.684
1.270,,477046.651,9919816.324,-111.694
1.270,,477045.661,9919816.645,-111.694
1.270,,477043.936,9919816.678,-111.684
1.270,,477042.189,9919816.103,-111.674
1.300,,477040.687,9919815.042,-111.714
1.310,,477039.352,9919813.538,-111.734
1.340,,477037.972,9919812.112,-111.744
1.310,,477036.760,9919810.709,-111.714
1.360,,477035.525,9919809.305,-111.754
1.420,,477034.100,9919807.923,-111.804
1.360,,477032.676,9919806.608,-111.754
1.430,,477031.274,9919805.270,-111.814
1.400,,477029.739,9919804.043,-111.764
1.450,,477028.092,9919802.893,-111.804
1.400,,477026.579,9919801.633,-111.764
1.370,,477025.099,9919800.362,-111.754
1.370,,477023.475,9919799.168,-111.724
1.370,,477021.806,9919797.974,-111.704
1.370,,477020.537,9919797.035,-111.694
1.420,,477019.692,9919796.283,-111.744
1.390,,477018.879,9919795.509,-111.714
1.430,,477017.366,9919794.183,-111.734
1.390,,477015.675,9919792.978,-111.684
1.400,,477014.095,9919791.696,-111.674
1.520,,477012.560,9919790.391,-111.794
1.420,,477011.024,9919789.153,-111.664
1.310,,477009.522,9919787.893,-111.554
1.390,,477008.888,9919786.368,-111.894
1.330,,477007.308,9919785.030,-111.794
1.330,,477005.561,9919783.870,-111.804
1.220,,477003.770,9919782.820,-111.694
1.280,,477001.989,9919781.725,-111.734
1.280,,477000.298,9919780.520,-111.734
1.280,,476998.729,9919779.238,-111.734
1.280,,476997.639,9919778.354,-111.714
1.300,,476996.771,9919777.613,-111.724
1.270,,476995.981,9919776.928,-111.694
1.160,,476994.946,9919775.977,-111.564
1.130,,476994.167,9919775.259,-111.544
1.120,,476993.489,9919774.507,-111.534
1.110,,476992.743,9919773.789,-111.534
1.110,,476991.887,9919773.114,-111.534
1.110,,476990.440,9919772.340,-111.564
1.050,,476988.715,9919772.175,-111.534
0.970,,476987.080,9919772.650,-111.464
1.000,,476985.600,9919773.733,-111.504
1.000,,476984.643,9919774.871,-111.494
0.960,,476984.098,9919776.076,-111.484
1.020,,476983.808,9919777.281,-111.554
1.080,,476983.864,9919778.497,-111.514
1.030,,476983.797,9919779.657,-111.474
1.060,,476983.997,9919780.741,-111.474
1.160,,476984.086,9919781.968,-111.564
1.110,,476983.853,9919783.206,-111.544
1.090,,476983.419,9919784.267,-111.534
1.090,,476982.640,9919785.151,-111.534
1.090,,476981.627,9919785.814,-111.554
1.090,,476980.614,9919786.245,-111.544
1.050,,476979.335,9919786.466,-111.514
1.050,,476977.899,9919786.897,-111.524
1.030,,476976.965,9919787.527,-111.514
1.030,,476975.919,9919788.942,-111.524
1.030,,476975.373,9919790.721,-111.524
0.960,,476975.407,9919792.523,-111.514
0.960,,476976.441,9919794.889,-111.424
0.960,,476977.254,9919795.718,-111.424
0.960,,476978.544,9919796.569,-111.434
1.220,,476979.702,9919797.066,-111.714
1.300,,476980.714,9919797.177,-111.814
1.330,,476982.595,9919797.088,-111.874
1.370,,476984.608,9919797.077,-111.924
1.400,,476986.589,9919797.254,-111.964
1.450,,476988.514,9919797.697,-111.924
1.480,,476990.272,9919798.481,-111.974
1.400,,476991.952,9919799.399,-111.924
1.480,,476993.577,9919800.361,-112.014
1.400,,476995.223,9919801.510,-111.974
1.420,,476996.792,9919802.682,-111.994
1.400,,476998.350,9919803.931,-111.964
1.460,,476999.908,9919805.235,-112.024
