4.670,,557630.851,32537.330,-4.430
4.670,,557630.551,32535.705,-4.430
4.700,,557630.195,32534.103,-4.460
4.730,,557629.861,32532.467,-4.500
4.720,,557629.572,32530.842,-4.510
4.700,,557629.260,32529.250,-4.470
4.760,,557628.927,32527.658,-4.520
4.780,,557628.548,32526.089,-4.590
2.500,,557628.203,32524.530,-2.280
4.760,,557627.881,32522.916,-4.520
4.750,,557627.558,32521.291,-4.500
4.750,,557627.302,32519.700,-4.480
4.760,,557627.035,32518.108,-4.490
4.780,,557626.713,32516.494,-4.530
4.760,,557626.368,32514.925,-4.480
4.790,,557626.056,32513.333,-4.550
4.820,,557625.756,32511.719,-4.590
4.800,,557625.456,32510.105,-4.590
4.820,,557625.088,32508.525,-4.550
4.880,,557624.777,32506.966,-4.630
4.910,,557624.488,32505.430,-4.660
4.920,,557624.254,32503.827,-4.680
4.940,,557623.998,32502.224,-4.700
4.970,,557623.687,32500.621,-4.730
4.970,,557623.397,32499.063,-4.670
5.040,,557623.119,32497.571,-4.780
5.040,,557622.808,32495.979,-4.840
5.030,,557622.485,32494.442,-4.820
5.040,,557622.229,32492.851,-4.810
5.060,,557621.973,32491.237,-4.830
5.060,,557621.662,32489.612,-4.820
4.820,,557621.284,32487.987,-4.580
4.520,,557620.961,32486.362,-4.280
3.750,,557620.616,32484.737,-3.510
3.270,,557620.271,32483.179,-2.990
3.120,,557619.937,32481.620,-2.900
2.970,,557619.626,32480.073,-2.800
2.940,,557619.326,32478.514,-2.740
2.970,,557619.070,32476.978,-2.760
2.900,,557618.881,32475.430,-2.710
2.910,,557618.658,32473.828,-2.680
2.930,,557618.447,32472.214,-2.710
2.940,,557618.146,32470.600,-2.710
2.910,,557617.824,32468.953,-2.720
2.850,,557617.434,32467.350,-2.620
2.790,,557617.045,32465.703,-2.590
2.750,,557616.678,32464.067,-2.540
2.750,,557616.322,32462.442,-2.470
2.760,,557615.977,32460.906,-2.480
2.750,,557615.599,32459.292,-2.490
2.750,,557615.254,32457.711,-2.520
2.760,,557614.898,32456.131,-2.520
2.730,,557614.609,32454.550,-2.490
2.730,,557614.330,32452.992,-2.490
2.730,,557614.030,32451.422,-2.450
2.730,,557613.685,32449.874,-2.460
2.730,,557613.418,32448.360,-2.520
2.730,,557612.995,32446.138,-2.500
2.730,,557612.617,32443.707,-2.500
2.730,,557612.117,32440.578,-2.490
2.730,,557611.672,32438.301,-2.490
2.730,,557611.349,32436.699,-2.480
2.730,,557610.770,32434.156,-2.480
2.730,,557610.448,32432.752,-2.510
2.730,,557610.203,32431.537,-2.510
2.790,,557627.327,32477.199,-2.550
2.760,,557628.361,32476.072,-2.520
2.730,,557629.374,32474.911,-2.490
2.700,,557630.420,32473.773,-2.450
2.640,,557631.489,32472.656,-2.400
2.610,,557632.557,32471.606,-2.370
2.600,,557633.581,32470.523,-2.370
2.610,,557634.705,32469.451,-2.390
2.580,,557635.717,32468.346,-2.340
2.600,,557636.763,32467.285,-2.330
2.670,,557637.732,32466.157,-2.440
2.610,,557638.755,32464.964,-2.350
2.640,,557639.846,32463.836,-2.420
2.690,,557640.814,32462.665,-2.460
2.660,,557641.716,32461.548,-2.400
2.640,,557642.773,32460.410,-2.380
2.660,,557643.785,32459.227,-2.410
2.670,,557644.809,32458.078,-2.420
2.610,,557645.900,32456.950,-2.360
2.660,,557647.001,32455.779,-2.410
2.640,,557648.048,32454.618,-2.390
2.610,,557649.127,32453.424,-2.340
2.560,,557650.173,32452.231,-2.320
2.560,,557651.186,32451.015,-2.320
2.530,,557652.187,32449.799,-2.290
2.510,,557653.278,32448.638,-2.270
2.510,,557654.313,32447.445,-2.260
2.510,,557655.359,32446.262,-2.260
2.500,,557656.271,32445.168,-2.270
2.510,,557657.039,32444.283,-2.310
2.510,,557657.763,32443.521,-2.270
2.450,,557658.720,32442.449,-2.250
2.450,,557659.510,32441.542,-2.210
2.440,,557660.567,32440.581,-2.220
2.500,,557661.390,32439.940,-2.250
2.450,,557662.492,32439.520,-2.200
2.470,,557663.861,32439.542,-2.220
2.470,,557665.029,32439.940,-2.220
2.410,,557666.075,32440.492,-2.150
2.450,,557667.455,32440.780,-2.200
2.390,,557668.991,32440.692,-2.120
2.410,,557670.482,32440.758,-2.140
2.410,,557671.962,32440.902,-2.130
2.360,,557673.431,32441.200,-2.110
2.350,,557674.766,32441.355,-2.090
2.260,,557676.157,32441.598,-1.980
2.270,,557677.548,32442.129,-2.030
2.220,,557678.939,32442.571,-1.940
2.200,,557680.219,32442.914,-1.950
2.220,,557681.276,32443.179,-1.990
2.130,,557682.522,32443.544,-1.880
2.100,,557683.969,32443.942,-1.860
2.080,,557685.215,32444.307,-1.850
2.040,,557686.539,32444.771,-1.800
2.010,,557687.463,32445.313,-1.760
2.020,,557688.153,32446.142,-1.760
2.050,,557688.553,32447.402,-1.780
2.080,,557688.453,32448.607,-1.820
2.070,,557687.830,32449.756,-1.800
2.170,,557686.773,32450.751,-1.920
2.240,,557685.471,32451.282,-1.970
2.240,,557684.080,32451.801,-1.990
2.300,,557682.944,32452.752,-2.050
2.270,,557682.088,32453.978,-2.000
2.320,,557681.086,32455.073,-2.070
2.380,,557680.029,32456.156,-2.110
2.320,,557679.072,32457.250,-2.040
2.380,,557678.059,32458.389,-2.140
2.360,,557677.058,32459.450,-2.090
2.360,,557675.978,32460.533,-2.100
2.360,,557675.066,32461.760,-2.120
2.390,,557674.031,32462.821,-2.140
2.360,,557673.007,32463.838,-2.100
2.450,,557672.028,32465.031,-2.210
2.480,,557671.070,32466.181,-2.220
2.540,,557670.091,32467.308,-2.300
2.570,,557669.090,32468.403,-2.310
2.560,,557668.032,32469.397,-2.300
2.600,,557666.997,32470.514,-2.360
2.580,,557666.029,32471.630,-2.300
2.640,,557665.128,32472.912,-2.410
2.660,,557664.060,32473.951,-2.390
2.630,,557662.980,32475.101,-2.380
2.610,,557662.012,32476.228,-2.360
2.610,,557660.988,32477.267,-2.330
2.610,,557659.998,32478.395,-2.360
2.600,,557659.063,32479.511,-2.340
2.610,,557658.106,32480.638,-2.360
2.670,,557657.227,32481.909,-2.420
2.610,,557656.325,32483.037,-2.340
2.580,,557655.235,32483.976,-2.310
2.630,,557654.311,32485.170,-2.380
2.640,,557653.354,32486.253,-2.380
2.610,,557652.364,32487.425,-2.340
2.630,,557651.362,32488.685,-2.400
2.600,,557650.260,32489.746,-2.320
2.600,,557649.259,32490.774,-2.350
2.610,,557648.268,32491.747,-2.380
2.640,,557647.322,32492.929,-2.400
2.580,,557646.388,32493.935,-2.310
2.640,,557645.386,32495.096,-2.400
